subject_id,photo_id,image_path,ankle,arm-length,bicep,calf,chest,forearm,height,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist
qxaAxeRsvyxj304VJr5dNo6GRTvgg9Bdp_kozDvu6o8,c2bbccd9972491f148d22c0e7ae83ede,train/mask/c2bbccd9972491f148d22c0e7ae83ede.png,21.54,53.47,34.57,34.88,103.96,29.39,170.85,101.54,81.03,38.01,62.38,56.69,80.9,17.37
qxaAxeRsvyxj304VJr5dNo6GRTvgg9Bdp_kozDvu6o8,8821bca26e83d3e5e84d4da84f781e4d,train/mask/8821bca26e83d3e5e84d4da84f781e4d.png,21.54,53.47,34.57,34.88,103.96,29.39,170.85,101.54,81.03,38.01,62.38,56.69,80.9,17.37
qxaAxeRsvyxj304VJr5dNo6GRTvgg9Bdp_kozDvu6o8,de71154d35328463daab0f79b461dd4e,train/mask/de71154d35328463daab0f79b461dd4e.png,21.54,53.47,34.57,34.88,103.96,29.39,170.85,101.54,81.03,38.01,62.38,56.69,80.9,17.37
qxaAxeRsvyxj304VJr5dNo6GRTvgg9Bdp_kozDvu6o8,b9d3ad3213c3239cdb7bdf75d8b74cb4,train/mask/b9d3ad3213c3239cdb7bdf75d8b74cb4.png,21.54,53.47,34.57,34.88,103.96,29.39,170.85,101.54,81.03,38.01,62.38,56.69,80.9,17.37
qxaAxeRsvyxj304VJr5dNo6GRTvgg9Bdp_kozDvu6o8,40af5d4e6a0b6730a84de95a833809be,train/mask/40af5d4e6a0b6730a84de95a833809be.png,21.54,53.47,34.57,34.88,103.96,29.39,170.85,101.54,81.03,38.01,62.38,56.69,80.9,17.37
qxaAxeRsvyxj304VJr5dNo6GRTvgg9Bdp_kozDvu6o8,90acbfe4e4da95fa1f019fa6ed0a0766,train/mask/90acbfe4e4da95fa1f019fa6ed0a0766.png,21.54,53.47,34.57,34.88,103.96,29.39,170.85,101.54,81.03,38.01,62.38,56.69,80.9,17.37
qxaAxeRsvyxj304VJr5dNo6GRTvgg9Bdp_kozDvu6o8,7af4087fe354a3d2577499d2fc424009,train/mask/7af4087fe354a3d2577499d2fc424009.png,21.54,53.47,34.57,34.88,103.96,29.39,170.85,101.54,81.03,38.01,62.38,56.69,80.9,17.37
qxaAxeRsvyxj304VJr5dNo6GRTvgg9Bdp_kozDvu6o8,f1fcd114b630f2f99c8ea0b2ba06d282,train/mask/f1fcd114b630f2f99c8ea0b2ba06d282.png,21.54,53.47,34.57,34.88,103.96,29.39,170.85,101.54,81.03,38.01,62.38,56.69,80.9,17.37
qxaAxeRsvyxj304VJr5dNo6GRTvgg9Bdp_kozDvu6o8,f841e89a3df58f3941a2c7cc24436ff4,train/mask/f841e89a3df58f3941a2c7cc24436ff4.png,21.54,53.47,34.57,34.88,103.96,29.39,170.85,101.54,81.03,38.01,62.38,56.69,80.9,17.37
qxaAxeRsvyxj304VJr5dNo6GRTvgg9Bdp_kozDvu6o8,83fe786f71d3ac0fc62036c713ff9855,train/mask/83fe786f71d3ac0fc62036c713ff9855.png,21.54,53.47,34.57,34.88,103.96,29.39,170.85,101.54,81.03,38.01,62.38,56.69,80.9,17.37
qxaAxeRsvyxj304VJr5dNo6GRTvgg9Bdp_kozDvu6o8,f2aeedaca19843f15d09e48dea29df47,train/mask/f2aeedaca19843f15d09e48dea29df47.png,21.54,53.47,34.57,34.88,103.96,29.39,170.85,101.54,81.03,38.01,62.38,56.69,80.9,17.37
r07mJnfLAzgEyz5m_Y10pk_bmMwES4T4UiAqeD8petY,77210574623b7571f26a91369c8f9cf0,train/mask/77210574623b7571f26a91369c8f9cf0.png,24.22,46.85,31.09,37.72,108.29,27.38,164.88,102.47,73.3,36.83,63.44,51.03,102.24,17.47
r07mJnfLAzgEyz5m_Y10pk_bmMwES4T4UiAqeD8petY,92d10cf93397afccb7f056ed9997a2a3,train/mask/92d10cf93397afccb7f056ed9997a2a3.png,24.22,46.85,31.09,37.72,108.29,27.38,164.88,102.47,73.3,36.83,63.44,51.03,102.24,17.47
r0LT9iFmm69nvU2IOfa2IqEOmYvLbJ_kwZF2xw4CcxM,dd5ce59a837d32e5494923c33971828f,train/mask/dd5ce59a837d32e5494923c33971828f.png,23.76,48.39,34.22,35.77,98.62,28.12,170.31,93.21,76.39,36.7,64.98,54.84,81.4,16.59
r0LT9iFmm69nvU2IOfa2IqEOmYvLbJ_kwZF2xw4CcxM,ce5379567d28e9bef0bf0f88a6bae28c,train/mask/ce5379567d28e9bef0bf0f88a6bae28c.png,23.76,48.39,34.22,35.77,98.62,28.12,170.31,93.21,76.39,36.7,64.98,54.84,81.4,16.59
r0LT9iFmm69nvU2IOfa2IqEOmYvLbJ_kwZF2xw4CcxM,0fa16515378c5d72b470d98515bc6ef2,train/mask/0fa16515378c5d72b470d98515bc6ef2.png,23.76,48.39,34.22,35.77,98.62,28.12,170.31,93.21,76.39,36.7,64.98,54.84,81.4,16.59
r0LT9iFmm69nvU2IOfa2IqEOmYvLbJ_kwZF2xw4CcxM,04bf3d906949d7375fc4b0706cbdc90e,train/mask/04bf3d906949d7375fc4b0706cbdc90e.png,23.76,48.39,34.22,35.77,98.62,28.12,170.31,93.21,76.39,36.7,64.98,54.84,81.4,16.59
r0LT9iFmm69nvU2IOfa2IqEOmYvLbJ_kwZF2xw4CcxM,6c803532c0724a8e5cb2fbfddf2f9c41,train/mask/6c803532c0724a8e5cb2fbfddf2f9c41.png,23.76,48.39,34.22,35.77,98.62,28.12,170.31,93.21,76.39,36.7,64.98,54.84,81.4,16.59
r0LT9iFmm69nvU2IOfa2IqEOmYvLbJ_kwZF2xw4CcxM,0ccb41003f26db68b10f61881ba773e9,train/mask/0ccb41003f26db68b10f61881ba773e9.png,23.76,48.39,34.22,35.77,98.62,28.12,170.31,93.21,76.39,36.7,64.98,54.84,81.4,16.59
r0LT9iFmm69nvU2IOfa2IqEOmYvLbJ_kwZF2xw4CcxM,bbb5dcf4f6d54e7a297fb5f5fd942426,train/mask/bbb5dcf4f6d54e7a297fb5f5fd942426.png,23.76,48.39,34.22,35.77,98.62,28.12,170.31,93.21,76.39,36.7,64.98,54.84,81.4,16.59
r0LT9iFmm69nvU2IOfa2IqEOmYvLbJ_kwZF2xw4CcxM,c6ca904e4c262a033d84e417d948e32e,train/mask/c6ca904e4c262a033d84e417d948e32e.png,23.76,48.39,34.22,35.77,98.62,28.12,170.31,93.21,76.39,36.7,64.98,54.84,81.4,16.59
r1QbDZDoHtvpjsh3VrHS3khZg6_tDrsNZaR8OsoT_So,e3f550a0c1faec628fe883eae424c218,train/mask/e3f550a0c1faec628fe883eae424c218.png,24.64,53.9,27.36,36.87,96.71,25.73,187.01,102.52,88.11,38.06,69.85,53.58,90.01,16.3
r1QbDZDoHtvpjsh3VrHS3khZg6_tDrsNZaR8OsoT_So,e7e118d89fb3529c8e15b85981cff9cc,train/mask/e7e118d89fb3529c8e15b85981cff9cc.png,24.64,53.9,27.36,36.87,96.71,25.73,187.01,102.52,88.11,38.06,69.85,53.58,90.01,16.3
r1QbDZDoHtvpjsh3VrHS3khZg6_tDrsNZaR8OsoT_So,b422e56d266c3a06857367c62c0f8841,train/mask/b422e56d266c3a06857367c62c0f8841.png,24.64,53.9,27.36,36.87,96.71,25.73,187.01,102.52,88.11,38.06,69.85,53.58,90.01,16.3
r1QbDZDoHtvpjsh3VrHS3khZg6_tDrsNZaR8OsoT_So,2f3e4842d2db596e069d0435792a716a,train/mask/2f3e4842d2db596e069d0435792a716a.png,24.64,53.9,27.36,36.87,96.71,25.73,187.01,102.52,88.11,38.06,69.85,53.58,90.01,16.3
r51xiWOSHi5mURV_03yspWiI8q1wvlXqwlVn88NNcb0,a3e92ba1768f55b8d816dde5722c7fe9,train/mask/a3e92ba1768f55b8d816dde5722c7fe9.png,23.6,49.06,29.46,36.55,94.45,24.89,170.71,104.73,80.46,34.15,61.6,55.05,83.5,15.48
r53IS9V3EcytvMNW2hk3t_CiKvIdj6AphqbbiMy7rSc,d151e0a737be0623c2086a5d9eaa915f,train/mask/d151e0a737be0623c2086a5d9eaa915f.png,23.2,48.45,28.91,33.24,98.17,24.4,166.21,98.03,76.62,34.77,63.39,47.61,94.44,15.35
r53IS9V3EcytvMNW2hk3t_CiKvIdj6AphqbbiMy7rSc,f15b52666ac07af57401c96dc0fc94ea,train/mask/f15b52666ac07af57401c96dc0fc94ea.png,23.2,48.45,28.91,33.24,98.17,24.4,166.21,98.03,76.62,34.77,63.39,47.61,94.44,15.35
r67a1MX5mFytfJ6cLSrl30wQyc19CYcYWr5wuoz8GV4,becace409ec57e9f272a96fd2faba500,train/mask/becace409ec57e9f272a96fd2faba500.png,27.85,50.51,42.66,43.98,129.13,32.47,172.98,114.07,77.58,37.99,66.75,66.43,120.64,20.36
r6LX8wM1sDhOh00gUNbyvkIxaMi_IjeFBIPyT4nH2eU,f344aac58b2e62385d42b724f585d559,train/mask/f344aac58b2e62385d42b724f585d559.png,23.16,47.86,29.92,35.21,99.08,26.22,164.86,100.63,74.21,36.44,62.37,51.68,87.41,16.07
r6LX8wM1sDhOh00gUNbyvkIxaMi_IjeFBIPyT4nH2eU,0f8c95c034c65f6231c7cea60881f460,train/mask/0f8c95c034c65f6231c7cea60881f460.png,23.16,47.86,29.92,35.21,99.08,26.22,164.86,100.63,74.21,36.44,62.37,51.68,87.41,16.07
rBm27O5ZrP9rBC42jUthUitX75oq8ro6WrJdzyjKx_g,ba4235bf5253491b0713c4ccbda9ad8b,train/mask/ba4235bf5253491b0713c4ccbda9ad8b.png,25.71,53.8,27.91,36.34,98.33,26.69,180.52,99.84,82.19,35.35,70.6,52.73,82.14,17.38
rBm27O5ZrP9rBC42jUthUitX75oq8ro6WrJdzyjKx_g,8acae5fd3631b2d2ace1032c846512b0,train/mask/8acae5fd3631b2d2ace1032c846512b0.png,25.71,53.8,27.91,36.34,98.33,26.69,180.52,99.84,82.19,35.35,70.6,52.73,82.14,17.38
rFUJ4sAg0xJpMiKyCvjFG1t15y-fUlnBwpCJyti9lHU,9e7606cc03636770f86d05a2462f8fc7,train/mask/9e7606cc03636770f86d05a2462f8fc7.png,21.42,44.99,27.82,35.86,93.12,23.75,163.92,101.18,74.65,30.38,60.72,55.22,79.46,15.5
rK2atJFxHpSGXjwbvuYsSDsE9FuZYBY1-pTFM4NfxIE,cac5c1395d6f5d50721e196d8e65eb57,train/mask/cac5c1395d6f5d50721e196d8e65eb57.png,24.95,53.42,31.08,40.17,98.63,29.52,181.15,98.54,82.52,38.16,69.67,54.05,83.82,17.75
rLy5q5GzDMlUYUv7CAo2X89t0qncU_-j15zxHuxCHoQ,23c10bf086e118139dad9251c2d543d7,train/mask/23c10bf086e118139dad9251c2d543d7.png,24.84,48.18,27.43,36.43,98.75,26.09,167.89,101.84,76.98,35.6,62.04,52.96,82.82,16.83
rLy5q5GzDMlUYUv7CAo2X89t0qncU_-j15zxHuxCHoQ,9b63bd035785a87f3bd85a69219e6e68,train/mask/9b63bd035785a87f3bd85a69219e6e68.png,24.84,48.18,27.43,36.43,98.75,26.09,167.89,101.84,76.98,35.6,62.04,52.96,82.82,16.83
rOQGLF0OBGELMkPJY-JjgIMCcUO2PYAMdhMRVi_kpBw,d488773f51b8dec9cef72e75797113e5,train/mask/d488773f51b8dec9cef72e75797113e5.png,25.81,52.11,32.06,37.89,110.44,27.61,179.99,106.98,82.08,37.57,67.4,54.27,98.86,17.22
rOQGLF0OBGELMkPJY-JjgIMCcUO2PYAMdhMRVi_kpBw,99612e5f3ff6495b662ec9124e2adaa2,train/mask/99612e5f3ff6495b662ec9124e2adaa2.png,25.81,52.11,32.06,37.89,110.44,27.61,179.99,106.98,82.08,37.57,67.4,54.27,98.86,17.22
rQEW2xANPRFnYpwxbKMqPRbLJhObWL6LuXKOnJQmaWw,7538a5acdb301fa0fa1c811c5fd6aef8,train/mask/7538a5acdb301fa0fa1c811c5fd6aef8.png,22.92,49.38,27.24,34.83,93.89,23.22,175.47,104.63,83.27,31.76,63.33,54.28,88.23,15.59
rUaxG5kxy4etiiPjgxnSoJG7w6cotHpyuuo-nHkSccE,4ce828e5f96f579012a8432c062cab18,train/mask/4ce828e5f96f579012a8432c062cab18.png,25.68,55.81,28.83,39.04,104.82,26.84,190.17,104.89,88.03,38.55,71.86,54.5,97.51,17.58
rUc4yxBryYIYNvtwQfEXmFbgPyKVjeyD2wBIvez1ybA,0771b02749e1ad9dac6ff111c027466d,train/mask/0771b02749e1ad9dac6ff111c027466d.png,24.94,53.79,31.46,38.46,113.36,28.79,181.01,108.44,81.08,39.41,71.16,54.21,111.68,19.36
rUi9LOZOzNvEIft3iJ1Upf8rNtLDXnwD18IAqudZ2aU,9ad1be39c1482b8e67c99ae3cbef5f6d,train/mask/9ad1be39c1482b8e67c99ae3cbef5f6d.png,24.24,50.01,33.29,38.54,112.22,28.8,172.18,99.53,80.19,38.47,64.09,51.89,98.48,17.04
rUi9LOZOzNvEIft3iJ1Upf8rNtLDXnwD18IAqudZ2aU,69153d19b37052cf32bc7147a3d6d110,train/mask/69153d19b37052cf32bc7147a3d6d110.png,24.24,50.01,33.29,38.54,112.22,28.8,172.18,99.53,80.19,38.47,64.09,51.89,98.48,17.04
rUi9LOZOzNvEIft3iJ1Upf8rNtLDXnwD18IAqudZ2aU,f57497b50c73630e5346a1658f33af6f,train/mask/f57497b50c73630e5346a1658f33af6f.png,24.24,50.01,33.29,38.54,112.22,28.8,172.18,99.53,80.19,38.47,64.09,51.89,98.48,17.04
rUi9LOZOzNvEIft3iJ1Upf8rNtLDXnwD18IAqudZ2aU,88153ad8abb40ec7da15fad9267fd50e,train/mask/88153ad8abb40ec7da15fad9267fd50e.png,24.24,50.01,33.29,38.54,112.22,28.8,172.18,99.53,80.19,38.47,64.09,51.89,98.48,17.04
rUi9LOZOzNvEIft3iJ1Upf8rNtLDXnwD18IAqudZ2aU,5dadcc398d5666ee0dea83dbde5f5be4,train/mask/5dadcc398d5666ee0dea83dbde5f5be4.png,24.24,50.01,33.29,38.54,112.22,28.8,172.18,99.53,80.19,38.47,64.09,51.89,98.48,17.04
rUi9LOZOzNvEIft3iJ1Upf8rNtLDXnwD18IAqudZ2aU,d621d6db987101d1b38857bbcc22d5bb,train/mask/d621d6db987101d1b38857bbcc22d5bb.png,24.24,50.01,33.29,38.54,112.22,28.8,172.18,99.53,80.19,38.47,64.09,51.89,98.48,17.04
rUi9LOZOzNvEIft3iJ1Upf8rNtLDXnwD18IAqudZ2aU,968beb9b965886ae22664dd49ee98044,train/mask/968beb9b965886ae22664dd49ee98044.png,24.24,50.01,33.29,38.54,112.22,28.8,172.18,99.53,80.19,38.47,64.09,51.89,98.48,17.04
r_M-e-dMjS9OIngF7UjeJnmTDwuFUh-8Qdfz1B-W7X8,c731e9f8117598d56031f20869af76b1,train/mask/c731e9f8117598d56031f20869af76b1.png,26.4,51.77,32.13,37.22,97.32,28.69,180.68,97.22,78.23,37.66,72.29,51.05,83.36,17.65
r_M-e-dMjS9OIngF7UjeJnmTDwuFUh-8Qdfz1B-W7X8,a270c04920ac3e3c0b8fc6a85b5f0830,train/mask/a270c04920ac3e3c0b8fc6a85b5f0830.png,26.4,51.77,32.13,37.22,97.32,28.69,180.68,97.22,78.23,37.66,72.29,51.05,83.36,17.65
r_M-e-dMjS9OIngF7UjeJnmTDwuFUh-8Qdfz1B-W7X8,1895616c49060bce9442cdf3f1b6ab83,train/mask/1895616c49060bce9442cdf3f1b6ab83.png,26.4,51.77,32.13,37.22,97.32,28.69,180.68,97.22,78.23,37.66,72.29,51.05,83.36,17.65
r_M-e-dMjS9OIngF7UjeJnmTDwuFUh-8Qdfz1B-W7X8,35cad7355733523c98533b5140bacbe8,train/mask/35cad7355733523c98533b5140bacbe8.png,26.4,51.77,32.13,37.22,97.32,28.69,180.68,97.22,78.23,37.66,72.29,51.05,83.36,17.65
rb3jDSFUBedt6RwCFpsqYMWbUev_VfQHdsgl53MsB-s,5312041cb602d1f818e457538fed866b,train/mask/5312041cb602d1f818e457538fed866b.png,23.39,50.81,34.26,36.7,107.95,29.33,175.63,102.19,79.53,40.31,66.83,57.58,91.33,16.46
rb3jDSFUBedt6RwCFpsqYMWbUev_VfQHdsgl53MsB-s,38bb9ee6e2fb5f2b77e9420ba962801e,train/mask/38bb9ee6e2fb5f2b77e9420ba962801e.png,23.39,50.81,34.26,36.7,107.95,29.33,175.63,102.19,79.53,40.31,66.83,57.58,91.33,16.46
rbqXSO8r3ptq7WprPA1JX6__MhYsUVsfts58LQjoBfk,d817551f63814bc52f14f4a2c8ef181b,train/mask/d817551f63814bc52f14f4a2c8ef181b.png,25.32,46.3,31.58,39.41,102.14,26.71,157.86,110.0,72.59,33.6,58.13,59.14,91.35,15.73
rbqXSO8r3ptq7WprPA1JX6__MhYsUVsfts58LQjoBfk,281f2252c7fd6cee0901cc084796a189,train/mask/281f2252c7fd6cee0901cc084796a189.png,25.32,46.3,31.58,39.41,102.14,26.71,157.86,110.0,72.59,33.6,58.13,59.14,91.35,15.73
rbqXSO8r3ptq7WprPA1JX6__MhYsUVsfts58LQjoBfk,16d68eb3b241ce16e0d85f5a854b42be,train/mask/16d68eb3b241ce16e0d85f5a854b42be.png,25.32,46.3,31.58,39.41,102.14,26.71,157.86,110.0,72.59,33.6,58.13,59.14,91.35,15.73
rbqXSO8r3ptq7WprPA1JX6__MhYsUVsfts58LQjoBfk,15b89379a67371380bf6da2f21359b02,train/mask/15b89379a67371380bf6da2f21359b02.png,25.32,46.3,31.58,39.41,102.14,26.71,157.86,110.0,72.59,33.6,58.13,59.14,91.35,15.73
rbqXSO8r3ptq7WprPA1JX6__MhYsUVsfts58LQjoBfk,013f653fc8fe7e729e75b1f3c13eb9fa,train/mask/013f653fc8fe7e729e75b1f3c13eb9fa.png,25.32,46.3,31.58,39.41,102.14,26.71,157.86,110.0,72.59,33.6,58.13,59.14,91.35,15.73
rbqXSO8r3ptq7WprPA1JX6__MhYsUVsfts58LQjoBfk,e54d02096f7db5e46e4bfcc0b5cb6609,train/mask/e54d02096f7db5e46e4bfcc0b5cb6609.png,25.32,46.3,31.58,39.41,102.14,26.71,157.86,110.0,72.59,33.6,58.13,59.14,91.35,15.73
rbqXSO8r3ptq7WprPA1JX6__MhYsUVsfts58LQjoBfk,d41bc97e6b72b574eb8b9411ca527961,train/mask/d41bc97e6b72b574eb8b9411ca527961.png,25.32,46.3,31.58,39.41,102.14,26.71,157.86,110.0,72.59,33.6,58.13,59.14,91.35,15.73
rbqXSO8r3ptq7WprPA1JX6__MhYsUVsfts58LQjoBfk,441e8a967b1cc95dcde34a4f57cfde1a,train/mask/441e8a967b1cc95dcde34a4f57cfde1a.png,25.32,46.3,31.58,39.41,102.14,26.71,157.86,110.0,72.59,33.6,58.13,59.14,91.35,15.73
rhUrMSeO7Nb-lPQHSDizeYFdm1ZkYzFozoaL92zkAZ0,2682c8fa5f392434a7a135c0d54c70f4,train/mask/2682c8fa5f392434a7a135c0d54c70f4.png,20.92,46.5,23.47,31.44,81.41,22.14,163.91,90.7,75.2,32.48,58.87,44.9,74.03,15.12
rnCbgkcKJEpmQCBF_ZhCFcTMWiXF7AL4txLtprZ-rS8,cc0203b772b39424c667c7e8fab468d9,train/mask/cc0203b772b39424c667c7e8fab468d9.png,26.06,48.76,31.28,41.24,110.79,27.08,168.87,114.08,75.0,36.98,66.42,61.6,112.77,17.21
rnCbgkcKJEpmQCBF_ZhCFcTMWiXF7AL4txLtprZ-rS8,a8e7aeb41d531b2b26e12306005dd3b6,train/mask/a8e7aeb41d531b2b26e12306005dd3b6.png,26.06,48.76,31.28,41.24,110.79,27.08,168.87,114.08,75.0,36.98,66.42,61.6,112.77,17.21
rnKJYS0diYIKNKmo0QhQfu6Y1RNxQE909ig7dvEnhPY,36fce37e7687a6455aa9085d9d56ad26,train/mask/36fce37e7687a6455aa9085d9d56ad26.png,22.5,48.64,31.16,35.19,97.01,26.99,168.39,97.88,74.32,36.63,64.48,51.01,86.82,15.84
rnKJYS0diYIKNKmo0QhQfu6Y1RNxQE909ig7dvEnhPY,ba4e07964603292bd08f838555b8c908,train/mask/ba4e07964603292bd08f838555b8c908.png,22.5,48.64,31.16,35.19,97.01,26.99,168.39,97.88,74.32,36.63,64.48,51.01,86.82,15.84
rnKJYS0diYIKNKmo0QhQfu6Y1RNxQE909ig7dvEnhPY,d465da6a13bfca0838fc3e8767ca32de,train/mask/d465da6a13bfca0838fc3e8767ca32de.png,22.5,48.64,31.16,35.19,97.01,26.99,168.39,97.88,74.32,36.63,64.48,51.01,86.82,15.84
rnKJYS0diYIKNKmo0QhQfu6Y1RNxQE909ig7dvEnhPY,8d158ac1c55a878c81443f078cf425ea,train/mask/8d158ac1c55a878c81443f078cf425ea.png,22.5,48.64,31.16,35.19,97.01,26.99,168.39,97.88,74.32,36.63,64.48,51.01,86.82,15.84
rn_dgos7KqrbFrABkiPVEAjWMn-tIOqu53KliC4yzus,5a8951d99db492db25e381eee137f460,train/mask/5a8951d99db492db25e381eee137f460.png,23.68,48.86,33.17,38.43,105.54,29.27,172.56,103.98,79.3,36.47,64.56,53.51,94.73,17.84
ro7fbgrTpvIYxNOi6U2xNVTW0NgXJavWXzbY2gww5DE,4b1a29fdd80d76ce7d833fa799493bb5,train/mask/4b1a29fdd80d76ce7d833fa799493bb5.png,21.72,49.49,23.87,35.72,86.71,22.12,166.32,89.24,77.49,32.32,59.04,49.81,69.64,14.7
rp_bxD01AdOZy0FS06mBgDSM5Dl6OnRh8IhfyUTeY04,ee2fa0b744b2e966f7b221a11b1220b9,train/mask/ee2fa0b744b2e966f7b221a11b1220b9.png,29.53,43.97,47.79,50.43,129.97,32.24,158.03,142.77,69.38,36.53,63.29,80.73,128.86,19.5
rqtGE9A1rD3A4SmA9Yqwi30ipbXcpspJpBDoRyiBUR0,d545978101c02ee82d8ba743e88e1d07,train/mask/d545978101c02ee82d8ba743e88e1d07.png,24.87,49.71,28.62,38.67,100.98,24.87,170.51,99.86,78.79,34.38,62.25,54.84,81.96,15.92
rqtGE9A1rD3A4SmA9Yqwi30ipbXcpspJpBDoRyiBUR0,0a7a70f022269b970f5612044eacc221,train/mask/0a7a70f022269b970f5612044eacc221.png,24.87,49.71,28.62,38.67,100.98,24.87,170.51,99.86,78.79,34.38,62.25,54.84,81.96,15.92
rqtGE9A1rD3A4SmA9Yqwi30ipbXcpspJpBDoRyiBUR0,57b36f102a1ea061f1664ca56a2bdc85,train/mask/57b36f102a1ea061f1664ca56a2bdc85.png,24.87,49.71,28.62,38.67,100.98,24.87,170.51,99.86,78.79,34.38,62.25,54.84,81.96,15.92
rqtGE9A1rD3A4SmA9Yqwi30ipbXcpspJpBDoRyiBUR0,39503a3eae33724aab6f4f93ec168a37,train/mask/39503a3eae33724aab6f4f93ec168a37.png,24.87,49.71,28.62,38.67,100.98,24.87,170.51,99.86,78.79,34.38,62.25,54.84,81.96,15.92
rqtGE9A1rD3A4SmA9Yqwi30ipbXcpspJpBDoRyiBUR0,9ee9a630c949ec009e0b4d455c22cf35,train/mask/9ee9a630c949ec009e0b4d455c22cf35.png,24.87,49.71,28.62,38.67,100.98,24.87,170.51,99.86,78.79,34.38,62.25,54.84,81.96,15.92
rsEsfaP1dnCyh9yJzWRO0Ku08gXboR0XWeXMM2BiiGI,4355480848e2e2dc9bb366fc930a6a1d,train/mask/4355480848e2e2dc9bb366fc930a6a1d.png,24.08,47.43,27.78,36.76,98.24,25.66,170.17,100.91,77.43,34.43,62.07,54.16,82.09,16.48
rsEsfaP1dnCyh9yJzWRO0Ku08gXboR0XWeXMM2BiiGI,b8854056b60ff6394df854ae48552b61,train/mask/b8854056b60ff6394df854ae48552b61.png,24.08,47.43,27.78,36.76,98.24,25.66,170.17,100.91,77.43,34.43,62.07,54.16,82.09,16.48
rsEsfaP1dnCyh9yJzWRO0Ku08gXboR0XWeXMM2BiiGI,89948a37eb607fbca3485cb819a3e147,train/mask/89948a37eb607fbca3485cb819a3e147.png,24.08,47.43,27.78,36.76,98.24,25.66,170.17,100.91,77.43,34.43,62.07,54.16,82.09,16.48
rsEsfaP1dnCyh9yJzWRO0Ku08gXboR0XWeXMM2BiiGI,2ab4437925e4e9f400d58f4153eb8990,train/mask/2ab4437925e4e9f400d58f4153eb8990.png,24.08,47.43,27.78,36.76,98.24,25.66,170.17,100.91,77.43,34.43,62.07,54.16,82.09,16.48
rsEsfaP1dnCyh9yJzWRO0Ku08gXboR0XWeXMM2BiiGI,144e923bb743f8255c5cbc9731cfdd1b,train/mask/144e923bb743f8255c5cbc9731cfdd1b.png,24.08,47.43,27.78,36.76,98.24,25.66,170.17,100.91,77.43,34.43,62.07,54.16,82.09,16.48
rsEsfaP1dnCyh9yJzWRO0Ku08gXboR0XWeXMM2BiiGI,51ee7c7c39a12c637ae2520ad4ecba6d,train/mask/51ee7c7c39a12c637ae2520ad4ecba6d.png,24.08,47.43,27.78,36.76,98.24,25.66,170.17,100.91,77.43,34.43,62.07,54.16,82.09,16.48
rtGBTi9ZE83FssWFBZJvFi5v52WDBjqIzHJqfhYaDRM,bc527ded30df0d423663cc617801821c,train/mask/bc527ded30df0d423663cc617801821c.png,24.83,45.65,30.35,37.03,102.04,27.21,158.09,102.39,69.94,35.55,61.37,51.42,91.34,17.38
ruUChlhWH6x7TjiSLy_KREcgFsU0wQEcCf25PKt10OA,6fe0aefb2088060510b43b6e6509bfc1,train/mask/6fe0aefb2088060510b43b6e6509bfc1.png,24.98,52.77,32.52,39.91,111.26,26.93,182.26,108.04,82.05,38.54,72.1,53.65,102.22,17.68
rwNErR4KYZAKDumaBGC0fMvhVtJa46wtR7SNo1CmNew,d5559869ac5d31506ed54b1c78c50397,train/mask/d5559869ac5d31506ed54b1c78c50397.png,22.9,45.46,24.13,33.82,87.32,22.16,166.92,93.31,76.38,31.39,60.46,49.42,72.14,14.85
rwNErR4KYZAKDumaBGC0fMvhVtJa46wtR7SNo1CmNew,854f497ace993a662f74680c2ecfc3f8,train/mask/854f497ace993a662f74680c2ecfc3f8.png,22.9,45.46,24.13,33.82,87.32,22.16,166.92,93.31,76.38,31.39,60.46,49.42,72.14,14.85
rzu2ZrU0Un51iqokosFv06qyd8NnxkFc2PtpHTqQmOU,65b8876a38c6ce9aa3ae19dd5b2ab2a9,train/mask/65b8876a38c6ce9aa3ae19dd5b2ab2a9.png,24.27,50.11,30.06,38.77,104.45,28.38,166.66,100.36,74.0,37.13,64.64,51.04,97.86,17.48
s4AP8XbPAce8ZoyzTFFkrlAfLcAQqQu_H2hmMfICdoE,39a5f06d2a8288cbf639b579407d76c6,train/mask/39a5f06d2a8288cbf639b579407d76c6.png,27.27,50.18,31.12,39.85,107.36,28.03,177.14,108.05,78.8,38.73,69.32,55.47,100.47,18.55
s4AP8XbPAce8ZoyzTFFkrlAfLcAQqQu_H2hmMfICdoE,ea70d277d74a58b39fecf1fb83aa1942,train/mask/ea70d277d74a58b39fecf1fb83aa1942.png,27.27,50.18,31.12,39.85,107.36,28.03,177.14,108.05,78.8,38.73,69.32,55.47,100.47,18.55
s54yIZNewRa3lzGAm5m3geWsbCp6MKlTEJ-t5WEeY8k,7cf969a3b11e4ee940ba750740e719c2,train/mask/7cf969a3b11e4ee940ba750740e719c2.png,23.61,48.3,27.74,39.17,96.46,25.02,171.51,101.41,77.69,33.27,62.79,52.58,85.46,15.97
s7ogioDf1U8mqqsD7r99clapeOQQfyr55h2X3ap3XJE,f0b9c262a809dc4326446d8f963250a8,train/mask/f0b9c262a809dc4326446d8f963250a8.png,23.32,51.13,27.79,36.76,96.2,24.81,179.27,95.18,83.91,33.03,63.51,51.29,82.1,16.46
